ID,Title,Year,Journal,Author,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84978763643,A new EEG synchronization strength analysis method: S-estimator based normalized weighted-permutation mutual information.,2016,Evolutionary Computation,Dong Cui,Weiting Pu,Jing Liu,Zhijie Bian,Qiuli Li,Lei Wang,Guanghua Gu,,,,,,,,,,,,,,,,,,,,,
2-s2.0-85013816800,None,2016,Evolutionary Computation,Jinliang Liu,Jia Tang,Shumin Fei,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84979523548,Boundedness and convergence analysis of weight elimination for cyclic training of neural networks.,2016,Evolutionary Computation,Jian Wang,Zhenyun Ye,Weifeng Gao,Jacek M. Zurada,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84979587749,A local Vapnik-Chervonenkis complexity.,2016,Evolutionary Computation,Luca Oneto,Davide Anguita,Sandro Ridella,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84979703393,Global oscillation regime change by gated inhibition.,2016,Evolutionary Computation,August Romeo,Hans Supèr,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84982719325,Stability analysis of switched cellular neural networks: A mode-dependent average dwell time approach.,2016,Evolutionary Computation,Chuangxia Huang,Jie Cao,Jinde Cao,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84982168458,"Simbrain 3.0: A flexible, visually-oriented neural network simulator.",2016,Evolutionary Computation,Zachary Tosi,Jeffrey Yoshimi,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84982095333,Relating observability and compressed sensing of time-varying signals in recurrent linear networks.,2016,Evolutionary Computation,Mohammadmehdi Kafashan,Anirban Nandi,ShiNung Ching,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84982149359,Rank-based pooling for deep convolutional neural networks.,2016,Evolutionary Computation,Zenglin Shi,Yangdong Ye,Yunpeng Wu,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84982278663,Stability analysis for uncertain switched neural networks with time-varying delay.,2016,Evolutionary Computation,Wenwen Shen,Zhigang Zeng,Leimin Wang,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84982275852,Massively parallel WRNN reconstructors for spectrum recovery in astronomical photometrical surveys.,2016,Evolutionary Computation,Christian Napoli,Emiliano Tramontana,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84983514119,"A theory of local learning, the learning channel, and the optimality of backpropagation.",2016,Evolutionary Computation,Pierre Baldi,Peter J. Sadowski,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84983781027,Approximate Bayesian MLP regularization for regression in the presence of noise.,2016,Evolutionary Computation,Jung Guk Park,Sungho Jo,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84984710706,Synchronization of Markovian jumping inertial neural networks and its applications in image encryption.,2016,Evolutionary Computation,Mani Prakash,Pagavathigounder Balasubramaniam,Shanmugam Lakshmanan,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84984998255,Implementation of Imitation Learning using Natural Learner Central Pattern Generator Neural Networks.,2016,Evolutionary Computation,Hamed Shahbazi,Reyhaneh Parandeh,Kamal Jamshidi,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84984991164,Computational analysis of memory capacity in echo state networks.,2016,Evolutionary Computation,Igor Farkas,Radomír Bosák,Peter Gergel,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84988028250,Model-based reinforcement learning with dimension reduction.,2016,Evolutionary Computation,Voot Tangkaratt,Jun Morimoto,Masashi Sugiyama,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84988001494,From free energy to expected energy: Improving energy-based value function approximation in reinforcement learning.,2016,Evolutionary Computation,Stefan Elfwing,Eiji Uchibe,Kenji Doya,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84988039651,Piece-wise quadratic approximations of arbitrary error functions for fast and robust machine learning.,2016,Evolutionary Computation,Alexander N. Gorban,Eugenij Moiseevich Mirkes,Andrei Yu. Zinovyev,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84988039651,Mean-square exponential input-to-state stability of delayed Cohen-Grossberg neural networks with Markovian switching based on vector Lyapunov functions.,2016,Evolutionary Computation,Zhihong Li,Lei Liu,Quanxin Zhu,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-85013816800,None,2016,Evolutionary Computation,Sanbo Ding,Zhanshan Wang,Jidong Wang,Huaguang Zhang,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84987984794,Semi-supervised learning for ordinal Kernel Discriminant Analysis.,2016,Evolutionary Computation,M. Pérez-Ortiz,Pedro Antonio Gutiérrez,Mariano Carbonero-Ruz,César Hervás-Martínez,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84987956518,Global synchronization of memristive neural networks subject to random disturbances via distributed pinning control.,2016,Evolutionary Computation,Zhenyuan Guo,Shaofu Yang,Jun Wang,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84991404509,Adaptive PID control based on orthogonal endocrine neural networks.,2016,Evolutionary Computation,Miroslav B. Milovanovic,Dragan Antic,Marko Milojkovic,Sasa V. Nikolic,Stanisa Peric,Miodrag Spasic,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84990984066,Emergence of low noise frustrated states in E/I balanced neural networks.,2016,Evolutionary Computation,Ibon Recio,Joaquín J. Torres,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-85013816800,None,2016,Evolutionary Computation,Li Sheng,Zidong Wang,Engang Tian,Fuad E. Alsaadi,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84990831581,A neurodynamic approach to convex optimization problems with general constraint.,2016,Evolutionary Computation,Sitian Qin,Yadong Liu,Xiaoping Xue,Fuqiang Wang,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84990864185,Multistability of complex-valued neural networks with discontinuous activation functions.,2016,Evolutionary Computation,Jinling Liang,Weiqiang Gong,Tingwen Huang,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84990851942,A Self-Organizing Incremental Neural Network based on local distribution learning.,2016,Evolutionary Computation,Youlu Xing,Xiaofeng Shi,Furao Shen,Ke Zhou,Jinxi Zhao,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84990986047,New results on exponential synchronization of memristor-based neural networks with discontinuous neuron activations.,2016,Evolutionary Computation,Abdujelil Abdurahman,Haijun Jiang,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84993993416,Coexistence and local μ-stability of multiple equilibrium points for memristive neural networks with nonmonotonic piecewise linear activation functions and unbounded time-varying delays.,2016,Evolutionary Computation,Xiaobing Nie,Wei Xing Zheng,Jinde Cao,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84907815028,New synchronization criteria for memristor-based networks: Adaptive control and feedback control schemes.,2015,Evolutionary Computation,Ning Li,Jinde Cao,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84908380529,A one-layer recurrent neural network for constrained nonconvex optimization.,2015,Evolutionary Computation,Guocheng Li,Zheng Yan,Jun Wang,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84908318482,An efficient sampling algorithm with adaptations for Bayesian variable selection.,2015,Evolutionary Computation,Takamitsu Araki,Kazushi Ikeda,Shotaro Akaho,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84908682236,Trends in extreme learning machines: A review.,2015,Evolutionary Computation,Gao Huang,Guang-Bin Huang,Shiji Song,Keyou You,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84929162070,Passivity analysis for memristor-based recurrent neural networks with discrete and distributed delays.,2015,Evolutionary Computation,Guodong Zhang,Yi Shen,Quan Yin,Junwei Sun,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84910104453,A complex-valued neural dynamical optimization approach and its stability analysis.,2015,Evolutionary Computation,Songchuan Zhang,Youshen Xia,Wei Xing Zheng,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84936092939,Dynamic analysis of periodic solution for high-order discrete-time Cohen-Grossberg neural networks with time delays.,2015,Evolutionary Computation,Kaiyun Sun,Ancai Zhang,Jianlong Qiu,Xiangyong Chen,Chengdong Yang,Xiao Chen,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84910682744,Max-min distance nonnegative matrix factorization.,2015,Evolutionary Computation,Jim Jing-Yan Wang,Xin Gao,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84910651844,Deep learning in neural networks: An overview.,2015,Evolutionary Computation,Jürgen Schmidhuber,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-85009810453,Communication and Brain.,2015,Evolutionary Computation,Yutaka Sakaguchi,Takeshi Aihara,Peter Ford Dominey,Ichiro Tsuda,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921371663,Mathematical modeling for evolution of heterogeneous modules in the brain.,2015,Evolutionary Computation,Yutaka Yamaguti,Ichiro Tsuda,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921361865,Self-organization of a recurrent network under ongoing synaptic plasticity.,2015,Evolutionary Computation,Takaaki Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921354882,Hodge-Kodaira decomposition of evolving neural networks.,2015,Evolutionary Computation,Keiji Miura,Takaaki Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921357375,Memories as bifurcations: Realization by collective dynamics of spiking neurons under stochastic inputs.,2015,Evolutionary Computation,Tomoki Kurikawa,Kunihiko Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921368278,Multistate network model for the pathfinding problem with a self-recovery property.,2015,Evolutionary Computation,Kei-Ichi Ueda,Masaaki Yadome,Yasumasa Nishiura,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921362545,Neural coordination can be enhanced by occasional interruption of normal firing patterns: A self-optimizing spiking neural network model.,2015,Evolutionary Computation,Alexander Woodward,Tom Froese,Takashi Ikegami,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921409281,Phase shifts in alpha-frequency rhythm detected in electroencephalograms influence reaction time.,2015,Evolutionary Computation,Yasushi Naruse,Ken Takiyama,Masato Okada,Hiroaki Umehara,Yutaka Sakaguchi,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921418495,Spatial consistency of neural firing regulates long-range local field potential synchronization: A computational study.,2015,Evolutionary Computation,Naoyuki Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921370452,Arm-use dependent lateralization of gamma and beta oscillations in primate medial motor areas.,2015,Evolutionary Computation,Ryosuke Hosaka,Toshi Nakajima,Kazuyuki Aihara,Yoko Yamaguchi,Hajime Mushiake,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921405613,Spatiotemporal patterns of current source density in the prefrontal cortex of a behaving monkey.,2015,Evolutionary Computation,Kazuhiro Sakamoto,Norihiko Kawaguchi,Kohei Yagi,Hajime Mushiake,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921526246,Computational model of visual hallucination in dementia with Lewy bodies.,2015,Evolutionary Computation,Hiromichi Tsukada,Hiroshi Fujii,Kazuyuki Aihara,Ichiro Tsuda,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921409544,Immediate return preference emerged from a synaptic learning rule for return maximization.,2015,Evolutionary Computation,Yoshiya Yamaguchi,Takeshi Aihara,Yutaka Sakai,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921409226,A wavelet-based method for extracting intermittent discontinuities observed in human motor behavior.,2015,Evolutionary Computation,Yasuyuki Inoue,Yutaka Sakaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921367548,Exploiting the gain-modulation mechanism in parieto-motor neurons: Application to visuomotor transformations and embodied simulation.,2015,Evolutionary Computation,Sylvain Mahé,Raphael Braud,Philippe Gaussier,Mathias Quoy,Alexandre Pitti,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921345935,"Communication, concepts and grounding.",2015,Evolutionary Computation,Frank van der Velde,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84940061934,Projective synchronization of fractional-order memristor-based neural networks.,2015,Evolutionary Computation,Hai-Bo Bao,Jin-De Cao,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84911903908,Estimates on compressed neural networks regression.,2015,Evolutionary Computation,Yongquan Zhang,Youmei Li,Jianyong Sun,Jiabing Ji,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84912006746,Global exponential stability of delayed Markovian jump fuzzy cellular neural networks with generally incomplete transition probability.,2015,Evolutionary Computation,Yonggui Kao,Lei Shi,Jing Xie,Hamid Reza Karimi,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84912000366,Robust sequential learning of feedforward neural networks in the presence of heavy-tailed noise.,2015,Evolutionary Computation,Najdan Vukovic,Zoran Miljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84913529834,Circuit design and exponential stabilization of memristive neural networks.,2015,Evolutionary Computation,Shiping Wen,Tingwen Huang,Zhigang Zeng,Yiran Chen,Peng Li,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84914812203,Jackson-type inequalities for spherical neural networks with doubling weights.,2015,Evolutionary Computation,Shaobo Lin,Jinshan Zeng,Lin Xu,Zongben Xu,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84917706151,RBF-network based sparse signal recovery algorithm for compressed sensing reconstruction.,2015,Evolutionary Computation,Vidya L.,Vivekanand V.,Shyamkumar U.,Deepak Mishra,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84917708989,Fast Clustered Radial Basis Function Network as an adaptive predictive controller.,2015,Evolutionary Computation,Dino Kosic,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84916925916,Performance improvement of classifier fusion for batch samples based on upper integral.,2015,Evolutionary Computation,Hui-Min Feng,Xizhao Wang,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84917695461,Convex nonnegative matrix factorization with manifold regularization.,2015,Evolutionary Computation,Wenjun Hu,Kup-Sze Choi,Peiliang Wang,Yunliang Jiang,Shitong Wang,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84917739875,Towards an intelligent framework for multimodal affective data analysis.,2015,Evolutionary Computation,Soujanya Poria,Erik Cambria,Amir Hussain,Guang-Bin Huang,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84919951779,Approximate kernel competitive learning.,2015,Evolutionary Computation,Jian-Sheng Wu,Wei-Shi Zheng,Jian-Huang Lai,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84919907126,Finite-time synchronization control of a class of memristor-based recurrent neural networks.,2015,Evolutionary Computation,Minghui Jiang,Shuangtao Wang,Jun Mei,Yanjun Shen,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84919907510,A vector reconstruction based clustering algorithm particularly for large-scale text collection.,2015,Evolutionary Computation,Ming Liu,Chong Wu,Lei Chen,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84919909865,Dynamics of neural networks over undirected graphs.,2015,Evolutionary Computation,Eric Goles Ch.,Gonzalo A. Ruz,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84919928784,Active learning for semi-supervised clustering based on locally linear propagation reconstruction.,2015,Evolutionary Computation,Chin-Chun Chang,Po-Yi Lin,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84920926340,Adaptive learning rate of SpikeProp based on weight convergence analysis.,2015,Evolutionary Computation,Sumit Bam Shrestha,Qing Song,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84920263870,Fully probabilistic control for stochastic nonlinear control systems with input dependent noise.,2015,Evolutionary Computation,Randa Herzallah,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84920278170,Self-organizing maps based on limit cycle attractors.,2015,Evolutionary Computation,Di-Wei Huang,Rodolphe J. Gentili,James A. Reggia,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84920284568,Convergence and attractivity of memristor-based cellular neural networks with time delays.,2015,Evolutionary Computation,Sitian Qin,Jun Wang,Xiaoping Xue,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84920933932,A neural network for learning the meaning of objects and words from a featural representation.,2015,Evolutionary Computation,Mauro Ursino,Cristiano Cuppini,Elisa Magosso,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84922626187,"Massively parallel neural circuits for stereoscopic color vision: Encoding, decoding and identification.",2015,Evolutionary Computation,Aurel A. Lazar,Yevgeniy B. Slutskiy,Yiyin Zhou,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84922621028,Neural network for constrained nonsmooth optimization using Tikhonov regularization.,2015,Evolutionary Computation,Sitian Qin,Dejun Fan,Guangxi Wu,Lijun Zhao,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84921031714,Designing a deep brain stimulator to suppress pathological neuronal synchrony.,2015,Evolutionary Computation,Ghazal Montaseri,Mohammad Javad Yazdanpanah,Fariba Bahrami,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84922364946,Editorial introduction to the Neural Networks special issue on Deep Learning of Representations.,2015,Evolutionary Computation,Yoshua Bengio,Honglak Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84922351373,Two-layer contractive encodings for learning stable nonlinear features.,2015,Evolutionary Computation,Hannes Schulz,KyungHyun Cho,Tapani Raiko,Sven Behnke,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84922376529,Measuring the usefulness of hidden units in Boltzmann machines with mutual information.,2015,Evolutionary Computation,Mathias Berglund,Tapani Raiko,KyungHyun Cho,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84922352357,Deep learning of support vector machines with class probability output networks.,2015,Evolutionary Computation,Sangwook Kim,Zhibin Yu,Rhee Man Kil,Minho Lee,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84907833451,Expected energy-based restricted Boltzmann machine for classification.,2015,Evolutionary Computation,Stefan Elfwing,Eiji Uchibe,Kenji Doya,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84922343800,Deep Convolutional Neural Networks for Large-scale Speech Tasks.,2015,Evolutionary Computation,Tara N. Sainath,Brian Kingsbury,George Saon,Hagen Soltau,Abdel-rahman Mohamed,George E. Dahl,Bhuvana Ramabhadran,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84922385124,Frame-by-frame language identification in short utterances using deep neural networks.,2015,Evolutionary Computation,Javier Gonzalez-Dominguez,Ignacio Lopez-Moreno,Pedro J. Moreno,Joaquín González-Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84922350769,Challenges in representation learning: A report on three machine learning contests.,2015,Evolutionary Computation,Ian J. Goodfellow,Dumitru Erhan,Pierre Luc Carrier,Aaron C. Courville,Mehdi Mirza,Benjamin Hamner,William Cukierski,Yichuan Tang,David Thaler,Dong-Hyun Lee,Yingbo Zhou,Chetan Ramaiah,Fangxiang Feng,Ruifan Li,Xiaojie Wang,Dimitris Athanasakis,John Shawe-Taylor,Maxim Milakov,John Park,Radu-Tudor Ionescu,Marius Popescu,Cristian Grozea,James Bergstra,Jingjing Xie,Lukasz Romaszko,Bing Xu,Zhang Chuang,Yoshua Bengio
2-s2.0-84921769504,Enhanced low-rank representation via sparse manifold adaption for semi-supervised learning.,2015,Evolutionary Computation,Yong Peng,Bao-Liang Lu,Suhang Wang,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84922255856,Computational cognitive models of spatial memory in navigation space: A review.,2015,Evolutionary Computation,Tamas Madl,Ke Chen,Daniela Montaldi,Robert Trappl,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84922799071,Attention modeled as information in learning multisensory integration.,2015,Evolutionary Computation,Johannes Bauer,Sven Magg,Stefan Wermter,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84922985298,A new class of multi-stable neural networks: Stability analysis and learning process.,2015,Evolutionary Computation,E. Bavafaye-Haghighi,Günther Palm,Mohammad Rahmati,Mohammad Javad Yazdanpanah,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84923048096,Multistability of neural networks with discontinuous non-monotonic piecewise linear activation functions and time-varying delays.,2015,Evolutionary Computation,Xiaobing Nie,Wei Xing Zheng,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84923027915,pth moment exponential stochastic synchronization of coupled memristor-based neural networks with mixed delays via delayed impulsive control.,2015,Evolutionary Computation,Xinsong Yang,Jinde Cao,Jianlong Qiu,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84923192940,Robust L1-norm two-dimensional linear discriminant analysis.,2015,Evolutionary Computation,Chun-Na Li,Yuan-Hai Shao,Nai-Yang Deng,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84923327892,New exponential synchronization criteria for time-varying delayed neural networks with discontinuous activations.,2015,Evolutionary Computation,Zuowei Cai,Lihong Huang,Lingling Zhang,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84923326912,Local Rademacher Complexity: Sharper risk bounds with and without unlabeled samples.,2015,Evolutionary Computation,Luca Oneto,Alessandro Ghio,Sandro Ridella,Davide Anguita,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84924707772,Event-triggered asynchronous intermittent communication strategy for synchronization in complex dynamical networks.,2015,Evolutionary Computation,Huaqing Li,Xiaofeng Liao,Guo Chen,David J. Hill,Zhao Yang Dong,Tingwen Huang,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84924943038,Multilingual part-of-speech tagging with weightless neural networks.,2015,Evolutionary Computation,Hugo C. C. Carneiro,Felipe M. G. França,Priscila M. V. Lima,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84925014828,Hierarchical neural networks perform both serial and parallel processing.,2015,Evolutionary Computation,Elena Agliari,Adriano Barra,Andrea Galluzzi,Francesco Guerra,Daniele Tantari,Flavia Tavani,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84924942928,Diversifying customer review rankings.,2015,Evolutionary Computation,Ralf Krestel,Nima Dokoohaki,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84925134036,Stochastic sampled-data control for synchronization of complex dynamical networks with control packet loss and additive time-varying delays.,2015,Evolutionary Computation,R. Rakkiyappan,Natarajan Sakthivel,Jinde Cao,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84925280789,Multi-frame image super resolution based on sparse coding.,2015,Evolutionary Computation,Toshiyuki Kato,Hideitsu Hino,Noboru Murata,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84925432585,A digital implementation of neuron-astrocyte interaction for neuromorphic applications.,2015,Evolutionary Computation,Soheila Nazari,Karim Faez,Mahmood Amiri,Ehsan Karami,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84925797538,Asynchronous event-based corner detection and matching.,2015,Evolutionary Computation,Xavier Clady,Sio-Hoi Ieng,Ryad Benosman,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84925771406,Phase synchronization of coupled bursting neurons and the generalized Kuramoto model.,2015,Evolutionary Computation,F. A. S. Ferrari,Ricardo L. Viana,S. R. Lopes,R. Stoop,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84964284468,Global exponential periodicity and stability of discrete-time complex-valued recurrent neural networks with time-delays.,2015,Evolutionary Computation,Jin Hu,Jun Wang,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84964299702,A new delay-independent condition for global robust stability of neural networks with time delays.,2015,Evolutionary Computation,Ruya Samli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84926342344,A spiking neural network based on the basal ganglia functional anatomy.,2015,Evolutionary Computation,Javier Baladron,Fred Henrik Hamker,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84926358394,Further analysis of global μ-stability of complex-valued neural networks with unbounded time-varying delays.,2015,Evolutionary Computation,G. Velmurugan,R. Rakkiyappan,Jinde Cao,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84926293410,Neural network operators: Constructive interpolation of multivariate functions.,2015,Evolutionary Computation,Danilo Costarelli,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84926621835,Modelling the insect Mushroom Bodies: Application to sequence learning.,2015,Evolutionary Computation,Paolo Arena,Marco Calí,Luca Patané,Agnese Portera,Roland Strauss,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84953344810,Biomimetic race model of the loop between the superior colliculus and the basal ganglia: Subcortical selection of saccade targets.,2015,Evolutionary Computation,Charles Thurat,Steve N'Guyen,Benoît Girard,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84927665015,A bio-inspired stimulator to desynchronize epileptic cortical population models: A digital implementation framework.,2015,Evolutionary Computation,Mohsen Piri,Masoud Amiri,Mahmood Amiri,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84927702406,Robust stability of stochastic fuzzy delayed neural networks with impulsive time window.,2015,Evolutionary Computation,Xin Wang,Junzhi Yu,Chuandong Li,Hui Wang,Tingwen Huang,Junjian Huang,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84927714658,Adaptive intermittent control: A computational model explaining motor intermittency observed in human behavior.,2015,Evolutionary Computation,Yutaka Sakaguchi,Masato Tanaka,Yasuyuki Inoue,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84927947009,Construction and evaluation of an integrated dynamical model of visual motion perception.,2015,Evolutionary Computation,Émilien Tlapale,Barbara Anne Dosher,Zhong-Lin Lu,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84927936949,A biological mechanism for Bayesian feature selection: Weight decay and raising the LASSO.,2015,Evolutionary Computation,Patrick C. Connor,Paul Hollensen,Olav E. Krigolson,Thomas P. Trappenberg,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84928521996,Low-dimensional recurrent neural network-based Kalman filter for speech enhancement.,2015,Evolutionary Computation,Youshen Xia,Jun Wang,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84991769540,Incremental learning for ν-Support Vector Regression.,2015,Evolutionary Computation,Bin Gu,Victor S. Sheng,Zhijie Wang,Derek Ho,Said Osman,Shuo Li,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84952639788,"Corrigendum to ""Feedback associative memory based on a new hybrid model of generalized regression and self feedback neural networks"" [Neural Netw. 23(7) (2010) 892-904].",2015,Evolutionary Computation,Mahmood Amiri,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84952638115,"Corrigendum to ""Projective synchronization for fractional neural networks"".",2015,Evolutionary Computation,Juan Yu,Cheng Hu,Haijun Jiang,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84929466939,Periodic solution for state-dependent impulsive shunting inhibitory CNNs with time-varying delays.,2015,Evolutionary Computation,Mustafa Sayli,Enes Yilmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84929469532,Discontinuous Lyapunov approach to state estimation and filtering of jumped systems with sampled-data.,2015,Evolutionary Computation,Xiaoyang Liu,Wenwu Yu,Jinde Cao,Shun Chen,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84929493081,Computer aided diagnosis of schizophrenia on resting state fMRI data by ensembles of ELM.,2015,Evolutionary Computation,Darya Chyzhyk,Alexandre Savio,Manuel Graña,,,,,,,,,,,,,,,,,,,,,,,,,
2-s2.0-84929176716,"Almost periodic solutions for a memristor-based neural networks with leakage, time-varying and distributed delays.",2015,Evolutionary Computation,Ping Jiang,Zhigang Zeng,Jiejie Chen,,,,,,,,,,,,,,,,,,,,,,,,,
